
Download Data - raw
Regional - CRCM4.2.3 (Run 1) - SR-A2
Air Temperature - Mean Min (2m) (degC)
Area: 46.48N 59.85W to 51.69N 51.41W
Baseline Years: 1971 - 2000

lat, lon, year, january, february, march, april, may, june, july, august, september, october, november, december, winter, spring, summer, autumn, annual
49.5, -58.5, 1994, -4.19934, -3.4298, -2.44101, -1.62342, 1.98275, 4.4672, 8.29091, 8.18489, 7.76193, 6.1772, 3.37779, 0.578054, -2.35036, -0.693896, 6.981, 5.77231, 2.42726
49.5, -58.5, 1995, -4.01213, -8.41115, -9.96066, -4.08392, 1.20848, 4.79726, 7.64398, 8.63553, 8.64638, 7.22834, 3.75271, 1.55058, -3.62424, -4.2787, 7.02559, 6.54248, 1.41628
49.5, -58.5, 1996, -3.116, -4.92923, -4.24241, -2.19901, 1.06115, 4.82175, 7.24473, 8.99254, 8.73212, 7.57052, 4.62471, 1.01302, -2.34407, -1.79342, 7.01968, 6.97578, 2.46449
49.5, -58.5, 1997, -1.79602, -4.60472, -4.9201, -1.46833, 1.35749, 4.94576, 8.19029, 8.66108, 8.71199, 6.90088, 4.5899, 1.78405, -1.5389, -1.67698, 7.26571, 6.73426, 2.69602
49.5, -58.5, 1998, -2.55091, -4.45823, -4.68475, -2.47607, 2.11104, 4.15168, 6.26672, 7.84797, 7.98222, 6.81216, 3.77042, 2.0496, -1.65318, -1.68326, 6.08879, 6.18827, 2.23515
49.5, -58.5, 1999, -3.97122, -5.13426, -4.49313, -1.4871, 1.96544, 5.39841, 7.41388, 9.34297, 9.35909, 6.891, 3.61152, 0.405779, -2.8999, -1.33826, 7.38509, 6.62054, 2.44187
49.5, -58.5, 2000, -2.02834, -3.92842, -3.03907, -0.104533, 2.70657, 5.07436, 7.49213, 8.33972, 8.1589, 6.69366, 4.09627, 0.109813, -1.94898, -0.145678, 6.96874, 6.31627, 2.79759
50, -58.5, 1971, -5.63715, -11.8939, -14.8615, -4.50949, 1.17437, 3.65988, 6.43413, 7.73439, 7.2793, 5.24681, 1.08597, -1.88698, -6.47267, -6.06553, 5.9428, 4.53736, -0.51451
50, -58.5, 1972, -4.60599, -7.4167, -11.0356, -8.07662, -0.336389, 3.14904, 5.70091, 6.88455, 6.88468, 5.74314, 2.15439, -1.94471, -4.6558, -6.48287, 5.24483, 4.9274, -0.241607
50, -58.5, 1973, -3.70714, -7.15646, -11.7823, -6.40297, 0.915924, 2.5931, 5.6856, 7.4749, 7.08897, 4.93552, 1.65775, -4.12777, -4.99713, -5.75643, 5.2512, 4.56074, -0.235403
50, -58.5, 1974, -6.64358, -12.2398, -13.9318, -3.19313, -0.120745, 2.92026, 5.80333, 7.22916, 7.50985, 5.51879, 2.87791, 0.0713595, -6.27069, -5.74857, 5.31758, 5.30218, -0.349873
50, -58.5, 1975, -4.5169, -7.91803, -12.7443, -4.75511, 0.46197, 3.42974, 5.88178, 7.3842, 7.5413, 5.76804, 3.72491, 0.552848, -3.96069, -5.67913, 5.56524, 5.67809, 0.400875
50, -58.5, 1976, -3.97908, -5.40345, -5.41508, -3.38164, -0.251703, 3.4148, 5.46869, 7.50565, 7.03777, 4.72972, 1.18519, -0.106856, -3.16313, -3.01614, 5.46305, 4.31756, 0.900334
50, -58.5, 1977, -6.53293, -11.0152, -15.6946, -8.17882, -0.0585558, 2.48656, 5.33713, 6.81025, 7.58109, 5.5977, 3.36399, -1.66237, -6.40351, -7.97733, 4.87798, 5.51426, -0.997151
50, -58.5, 1978, -6.25447, -4.82293, -2.9799, -2.84649, 0.720765, 3.77115, 6.67805, 7.68239, 7.76938, 4.91134, 3.2703, -0.856625, -3.97801, -1.70187, 6.04386, 5.31701, 1.42025
50, -58.5, 1979, -4.29016, -5.71354, -4.61669, -2.4244, 0.782565, 3.62153, 6.42687, 7.35851, 6.97984, 6.20874, 2.30253, -1.58764, -3.86378, -2.08618, 5.80231, 5.16371, 1.25401
50, -58.5, 1980, -6.24126, -12.5777, -10.8997, -2.49425, 1.00143, 4.13316, 6.94604, 8.18855, 7.50162, 5.84762, 2.42949, -0.00475015, -6.27457, -4.13085, 6.42258, 5.25958, 0.319186
50, -58.5, 1981, -2.96246, -5.8508, -4.30266, -1.16163, 1.10059, 2.55637, 5.49439, 6.71574, 7.61666, 5.70524, 1.17506, -1.16071, -3.32466, -1.45457, 4.92217, 4.83232, 1.24382
50, -58.5, 1982, -3.50707, -4.13757, -3.4912, -1.00724, 1.94635, 3.59567, 6.19326, 7.55466, 7.77536, 6.81075, 3.74914, 0.968208, -2.22548, -0.850699, 5.7812, 6.11175, 2.20419
50, -58.5, 1983, -4.79128, -8.0356, -8.02255, -2.16144, 0.430862, 3.38674, 6.54082, 7.88394, 7.33219, 6.36589, 4.5276, 1.14997, -3.8923, -3.25104, 5.93717, 6.07523, 1.21726
50, -58.5, 1984, -1.81753, -6.5701, -3.51773, -2.03435, 1.83221, 4.30358, 5.96547, 7.3783, 7.76991, 4.57147, 1.91389, -1.65371, -3.34712, -1.23995, 5.88245, 4.75176, 1.51178
50, -58.5, 1985, -5.11608, -4.09407, -2.95665, -3.45732, 0.234547, 3.23695, 6.15499, 6.82265, 6.65449, 5.6849, 3.28526, -0.14766, -3.11927, -2.05981, 5.40486, 5.20822, 1.3585
50, -58.5, 1986, -4.15544, -5.41253, -6.30888, -1.41028, 1.34172, 4.27652, 6.51553, 7.6506, 7.84917, 6.66217, 4.19485, 1.24296, -2.775, -2.12581, 6.14755, 6.23539, 1.87053
50, -58.5, 1987, -4.37458, -4.98659, -3.96751, -0.993582, 1.36458, 3.63363, 5.56255, 7.24288, 7.80413, 5.64163, 2.38993, 0.268186, -3.031, -1.19884, 5.47969, 5.27856, 1.6321
50, -58.5, 1988, -5.15526, -6.02779, -3.79574, -1.66484, 0.709806, 3.42507, 6.57399, 7.72553, 8.14596, 7.04649, 3.04486, -1.88576, -4.35627, -1.58359, 5.9082, 6.0791, 1.51186
50, -58.5, 1989, -4.91517, -4.33497, -4.13023, -1.99796, 1.5914, 4.16432, 6.82973, 7.95955, 8.69239, 6.91203, 2.31935, -0.297011, -3.18238, -1.51226, 6.31787, 5.97459, 1.89945
50, -58.5, 1990, -6.43767, -8.34698, -13.7623, -6.72301, 0.07876, 2.73281, 5.90417, 6.95329, 7.49898, 5.71899, 3.00534, -2.31594, -5.7002, -6.80217, 5.19676, 5.40777, -0.474461
50, -58.5, 1991, -7.11353, -9.60691, -9.67026, -1.61762, 1.19431, 3.72846, 5.73636, 7.83602, 6.91491, 6.71764, 3.35949, -1.95448, -6.22497, -3.36452, 5.76695, 5.66401, 0.460365
50, -58.5, 1992, -7.08188, -13.395, -13.8036, -5.09044, 0.933135, 2.90248, 5.56684, 6.98668, 7.18541, 5.1977, 3.40867, -0.530332, -7.00242, -5.98697, 5.152, 5.26393, -0.643364
50, -58.5, 1993, -4.58517, -7.4212, -5.77585, -2.40859, -0.00151534, 3.59573, 6.35357, 7.81066, 7.52849, 5.52863, 3.36279, -1.29351, -4.43329, -2.72865, 5.91999, 5.4733, 1.05784
50, -58.5, 1994, -4.89724, -3.77123, -2.64467, -1.94392, 1.5918, 3.82634, 7.35685, 7.51022, 7.27521, 5.73006, 2.7085, 0.0260822, -2.8808, -0.998929, 6.23114, 5.23792, 1.89733
50, -58.5, 1995, -4.94995, -9.27782, -10.4999, -4.30851, 0.808081, 4.02052, 6.78073, 8.01914, 8.11606, 6.76999, 3.03106, 1.17121, -4.35219, -4.66676, 6.27346, 5.97237, 0.806721
50, -58.5, 1996, -3.88552, -5.28243, -4.75804, -2.30224, 0.836985, 4.28369, 6.67943, 8.5444, 8.2314, 7.05515, 4.14482, 0.454621, -2.90444, -2.07443, 6.50251, 6.47713, 2.00019
50, -58.5, 1997, -2.41613, -5.42212, -5.35235, -1.55922, 0.972007, 4.29748, 7.39141, 7.90529, 8.08362, 6.23373, 3.90684, 1.10336, -2.24496, -1.97986, 6.53139, 6.07473, 2.09533
50, -58.5, 1998, -3.17638, -4.63587, -5.22225, -2.81854, 1.60545, 3.45477, 5.5942, 7.29065, 7.49676, 6.16527, 3.19574, 1.53527, -2.09232, -2.14511, 5.44654, 5.61926, 1.70709
50, -58.5, 1999, -4.92052, -5.63314, -4.80112, -1.6337, 1.51589, 4.4509, 6.86822, 8.65083, 8.78015, 6.30458, 2.88256, -0.203281, -3.58565, -1.63964, 6.65665, 5.98909, 1.85511
50, -58.5, 2000, -2.37515, -4.33664, -3.18415, -0.367731, 2.24848, 4.3221, 6.69263, 7.74032, 7.50929, 6.20578, 3.45285, -0.664178, -2.45866, -0.434467, 6.25169, 5.72264, 2.2703
50.5, -58.5, 1971, -6.84182, -13.6108, -15.6578, -5.34387, 0.59942, 2.65724, 5.4107, 6.64886, 6.14212, 4.24324, 0.0280347, -3.30516, -7.91926, -6.80076, 4.9056, 3.47113, -1.58582
50.5, -58.5, 1972, -5.75048, -8.52999, -11.7313, -9.59235, -1.02123, 2.09123, 4.68505, 5.68797, 5.71556, 4.76077, 0.75785, -3.33639, -5.87228, -7.44829, 4.15475, 3.74473, -1.35527
50.5, -58.5, 1973, -4.51971, -7.93808, -12.8431, -7.02803, 0.211617, 1.51896, 4.6863, 6.41256, 5.92068, 3.80945, 0.238835, -5.8125, -6.0901, -6.55318, 4.20594, 3.32299, -1.27859
50.5, -58.5, 1974, -7.7777, -13.3047, -14.7543, -3.74464, -0.645796, 2.11159, 5.25205, 6.26342, 6.53378, 4.64957, 1.87259, -1.143, -7.40847, -6.38158, 4.54235, 4.35198, -1.22393
50.5, -58.5, 1975, -5.88218, -9.21737, -14.1209, -5.49743, 0.0363044, 2.16671, 5.02754, 6.44911, 6.59888, 4.71881, 2.67212, -0.758436, -5.286, -6.52733, 4.54778, 4.66327, -0.650569
50.5, -58.5, 1976, -5.43333, -6.15392, -5.78376, -3.86012, -0.748879, 2.29402, 4.70962, 6.55271, 5.97714, 3.70874, -0.101657, -1.08489, -4.22405, -3.46425, 4.51878, 3.19474, 0.00630601
50.5, -58.5, 1977, -7.96306, -12.4559, -16.4272, -10.2317, -0.3262, 1.78917, 4.55798, 6.19674, 6.65206, 4.73251, 2.19726, -3.23189, -7.88363, -8.99502, 4.18129, 4.52728, -2.04252
50.5, -58.5, 1978, -7.3682, -5.31286, -3.14024, -3.10172, 0.247027, 2.80309, 5.61884, 6.61949, 6.75443, 3.76283, 2.16116, -2.3374, -5.00615, -1.99831, 5.01381, 4.22614, 0.558872
50.5, -58.5, 1979, -5.42371, -6.74827, -5.00926, -3.1184, 0.14855, 2.42152, 5.52578, 6.40173, 6.0113, 5.15489, 1.29189, -3.02058, -5.06419, -2.65971, 4.78301, 4.15269, 0.302952
50.5, -58.5, 1980, -7.63422, -14.1248, -11.8905, -3.03792, 0.659589, 3.39612, 5.96141, 7.0627, 6.25091, 4.75304, 1.09643, -1.12024, -7.62642, -4.75626, 5.47341, 4.03346, -0.718955
50.5, -58.5, 1981, -4.17602, -6.6867, -4.83143, -1.44014, 0.609347, 1.5932, 4.18239, 5.57284, 6.50865, 4.56472, -0.259644, -2.71593, -4.52622, -1.88741, 3.78281, 3.60457, 0.24344
50.5, -58.5, 1982, -4.78203, -4.63092, -4.01299, -1.51407, 1.43798, 2.42282, 4.87389, 6.34362, 6.67584, 5.84928, 2.64117, -0.144434, -3.18579, -1.36303, 4.54678, 5.05543, 1.26335
50.5, -58.5, 1983, -6.58988, -9.40018, -8.37663, -2.41215, 0.108024, 2.60169, 5.37047, 6.51564, 6.04351, 5.08153, 3.37563, -0.392739, -5.46093, -3.56025, 4.82927, 4.83356, 0.16041
50.5, -58.5, 1984, -3.25851, -7.75271, -4.21474, -2.60982, 1.04261, 2.86651, 4.3141, 5.98894, 6.50095, 3.44067, 0.375632, -2.94454, -4.65192, -1.92731, 4.38985, 3.43909, 0.312425
50.5, -58.5, 1985, -6.51673, -4.81998, -3.65622, -4.13609, -0.223339, 2.2558, 4.86149, 5.61171, 5.53851, 4.69543, 2.17534, -1.31899, -4.21856, -2.67188, 4.243, 4.13643, 0.372245
50.5, -58.5, 1986, -5.73458, -6.26566, -7.64692, -1.95623, 0.602058, 3.07591, 5.38357, 6.63653, 6.61649, 5.69571, 3.26508, 0.211298, -3.92965, -3.00037, 5.032, 5.19243, 0.823603
50.5, -58.5, 1987, -6.05988, -6.1604, -4.74491, -1.411, 0.712819, 2.475, 4.30454, 6.23728, 6.60038, 4.54854, 1.07146, -0.822566, -4.34762, -1.81436, 4.33894, 4.07346, 0.562606
50.5, -58.5, 1988, -6.82836, -6.91535, -4.38313, -2.23658, 0.175461, 2.42177, 5.5884, 6.58068, 7.00497, 5.79743, 1.5527, -3.65187, -5.79853, -2.14808, 4.86361, 4.78504, 0.425511
50.5, -58.5, 1989, -6.19635, -5.0131, -4.90907, -2.68784, 0.971929, 3.05687, 5.51865, 6.81861, 7.71082, 5.82049, 0.986757, -1.41714, -4.20886, -2.20833, 5.13138, 4.83936, 0.888387
50.5, -58.5, 1990, -8.15418, -9.46605, -15.6181, -7.46908, -0.241517, 2.01773, 4.5993, 5.97686, 6.3226, 4.45493, 1.52131, -3.9998, -7.20668, -7.77623, 4.19796, 4.09962, -1.67133
50.5, -58.5, 1991, -8.43188, -11.5366, -10.7823, -2.46783, 0.468809, 2.3014, 4.69518, 6.83509, 5.95856, 5.66788, 2.00323, -3.60514, -7.85788, -4.26045, 4.61056, 4.54322, -0.741137
50.5, -58.5, 1992, -8.61226, -14.9392, -15.4762, -5.91575, 0.468833, 2.09163, 4.45004, 5.95248, 6.00777, 4.14752, 2.10136, -1.94812, -8.49986, -6.97436, 4.16471, 4.08555, -1.80599
50.5, -58.5, 1993, -6.10406, -8.77376, -6.91208, -3.12721, -0.394458, 2.5587, 5.10078, 6.74949, 6.3807, 4.46452, 2.17895, -2.84434, -5.90739, -3.47791, 4.80299, 4.34139, -0.0602308
50.5, -58.5, 1994, -6.24614, -4.423, -3.1403, -2.4656, 0.745221, 2.7966, 6.06961, 6.5263, 6.40236, 4.88535, 1.5127, -1.24059, -3.96991, -1.62023, 5.13084, 4.2668, 0.951875
50.5, -58.5, 1995, -6.50717, -10.5847, -11.5729, -4.90053, 0.289866, 2.85769, 5.7828, 6.79293, 6.89661, 5.6675, 1.70652, 0.190513, -5.63378, -5.39451, 5.14447, 4.75688, -0.281734
50.5, -58.5, 1996, -5.443, -6.06776, -5.37494, -2.57435, 0.185284, 3.28141, 5.61325, 7.54959, 7.17985, 5.89807, 2.92023, -0.848843, -4.11987, -2.588, 5.48141, 5.33272, 1.02656
50.5, -58.5, 1997, -3.72485, -6.60281, -6.21391, -1.7818, 0.273077, 3.2772, 6.17749, 6.53699, 6.88414, 5.04681, 2.70706, -0.246317, -3.52466, -2.57421, 5.33056, 4.87934, 1.02776
50.5, -58.5, 1998, -4.49786, -5.41897, -6.1455, -3.40024, 1.05735, 2.24096, 4.55509, 6.20596, 6.28821, 4.8545, 1.96259, 0.339103, -3.19257, -2.82946, 4.334, 4.36843, 0.670099
50.5, -58.5, 1999, -6.62416, -6.71023, -5.43215, -2.10497, 1.10057, 3.12948, 5.74192, 7.31914, 7.43463, 5.09539, 1.45592, -1.65659, -4.99699, -2.14552, 5.39685, 4.66198, 0.729078
50.5, -58.5, 2000, -3.54429, -5.15222, -3.56899, -0.742771, 1.90498, 3.23164, 5.55874, 6.52375, 6.25928, 5.12024, 1.9358, -2.3156, -3.6707, -0.802262, 5.10471, 4.43844, 1.26755
51, -58.5, 1971, -16.8893, -22.5923, -19.6292, -9.06242, -0.60184, 2.95837, 6.38429, 6.09124, 3.67558, 0.107698, -7.296, -13.1412, -17.5409, -9.76447, 5.14463, -1.1709, -5.83292
51, -58.5, 1972, -14.8046, -16.8189, -14.6468, -14.1986, -4.75864, 1.72496, 5.555, 5.40224, 4.01952, 2.42477, -5.4592, -11.832, -14.4852, -11.2013, 4.2274, 0.328367, -5.28269
51, -58.5, 1973, -11.5613, -16.5123, -16.7147, -9.3633, -1.00132, 1.5378, 5.11129, 5.8708, 3.90523, -0.569539, -7.82383, -17.3301, -15.1346, -9.02645, 4.1733, -1.49605, -5.37094
51, -58.5, 1974, -17.8685, -17.2657, -19.0322, -9.49699, -3.3768, 1.89646, 5.96707, 5.91949, 4.77844, 1.7895, -3.48446, -9.17939, -14.7712, -10.6353, 4.59434, 1.02783, -4.94609
51, -58.5, 1975, -15.4478, -18.3883, -18.5299, -9.50911, -2.28827, 2.94297, 5.61852, 5.96374, 4.78316, 1.62889, -1.42409, -8.21102, -14.0157, -10.1091, 4.84174, 1.66265, -4.40511
51, -58.5, 1976, -16.0726, -15.2061, -12.4095, -9.5981, -4.6606, 3.09175, 5.06492, 6.03329, 3.70908, -0.298734, -7.12163, -7.67303, -12.9839, -8.88939, 4.72999, -1.2371, -4.5951
51, -58.5, 1977, -19.1985, -22.0939, -19.4274, -14.2526, -2.92151, 2.08091, 5.35864, 6.05609, 4.59902, 1.48008, -2.46653, -12.6345, -17.9756, -12.2005, 4.49855, 1.20419, -6.11834
51, -58.5, 1978, -17.4237, -12.1395, -7.0967, -8.43884, -1.93514, 2.98782, 6.59248, 6.13111, 4.69106, -1.39817, -3.92059, -11.1932, -13.5854, -5.82356, 5.23714, -0.209232, -3.59527
51, -58.5, 1979, -14.4124, -16.1239, -10.3507, -8.59679, -1.58789, 3.09764, 5.84352, 5.9429, 3.93383, 2.09357, -4.08429, -11.8704, -14.1356, -6.84512, 4.96135, 0.647703, -3.84291
51, -58.5, 1980, -18.8402, -22.5894, -15.2146, -7.92225, -1.09423, 3.22912, 6.60903, 6.40542, 4.01678, 1.59158, -5.68962, -7.02293, -16.1508, -8.07702, 5.41452, -0.0270873, -4.71011
51, -58.5, 1981, -13.0002, -16.2795, -12.9841, -4.69282, -2.34567, 1.44455, 4.54871, 4.85298, 4.98677, 0.803649, -8.85957, -11.5362, -13.6053, -6.67418, 3.61542, -1.02305, -4.42178
51, -58.5, 1982, -13.1179, -11.7866, -10.5932, -6.66829, -1.07611, 2.19201, 5.07651, 5.58055, 4.77314, 3.01925, -3.3458, -7.31408, -10.7395, -6.11252, 4.28302, 1.4822, -2.77171
51, -58.5, 1983, -17.1641, -18.9213, -11.0992, -7.49204, -1.96885, 2.70841, 5.92422, 6.21001, 4.37231, 2.43829, -0.567772, -7.4499, -14.5118, -6.85336, 4.94755, 2.08094, -3.58416
51, -58.5, 1984, -11.3395, -18.7236, -10.6751, -8.48419, -2.27213, 2.83621, 3.86569, 5.44237, 4.64911, -1.2013, -7.00717, -10.7392, -13.6008, -7.14381, 4.04809, -1.18645, -4.47073
51, -58.5, 1985, -16.9662, -11.9768, -9.76079, -10.8223, -3.54786, 1.67242, 5.50391, 4.94046, 3.46654, 2.26485, -2.61713, -8.384, -12.4423, -8.04365, 4.03893, 1.03809, -3.85224
51, -58.5, 1986, -15.5698, -14.9464, -15.8424, -6.89945, -2.2364, 3.43309, 6.37172, 6.13373, 4.70177, 3.10952, -0.659181, -7.00315, -12.5065, -8.32608, 5.31285, 2.38404, -3.28391
51, -58.5, 1987, -16.2164, -15.38, -12.4656, -4.77095, -1.66244, 2.37522, 4.42156, 6.08709, 5.04692, 1.61743, -4.75097, -7.2485, -12.9483, -6.29968, 4.29462, 0.637792, -3.57889
51, -58.5, 1988, -16.8584, -16.2615, -11.8039, -6.63325, -4.02176, 1.9343, 6.09442, 5.82556, 5.11318, 3.20229, -4.70433, -12.8069, -15.3089, -7.4863, 4.61809, 1.20372, -4.24336
51, -58.5, 1989, -15.9561, -13.1501, -11.3424, -8.99105, -1.45812, 2.8449, 5.74389, 6.1659, 6.61183, 2.72419, -6.51502, -8.60749, -12.5712, -7.26387, 4.91823, 0.940335, -3.49414
51, -58.5, 1990, -19.5798, -18.7857, -20.6158, -11.3903, -2.0125, 1.9752, 5.85804, 5.60427, 4.66852, 0.911761, -4.53722, -14.1133, -17.493, -11.3395, 4.47917, 0.347686, -6.00141
51, -58.5, 1991, -18.9551, -18.5961, -13.2926, -6.75253, -1.51164, 2.08777, 5.13771, 6.32906, 3.83223, 3.05032, -4.70852, -13.3109, -16.954, -7.1856, 4.51818, 0.724676, -4.7242
51, -58.5, 1992, -19.0622, -21.3766, -18.9161, -8.21367, -1.49752, 2.34754, 5.7164, 6.07646, 4.38658, 1.36601, -3.2824, -9.08146, -16.5068, -9.54243, 4.71347, 0.823395, -5.12808
51, -58.5, 1993, -15.7886, -18.8494, -9.58747, -8.59868, -4.41006, 1.6536, 5.27479, 6.31849, 4.58627, 0.940415, -3.50918, -12.1508, -15.5963, -7.53207, 4.41563, 0.672502, -4.51006
51, -58.5, 1994, -15.4857, -11.0647, -7.90306, -7.46505, -1.18289, 2.62735, 6.70927, 6.27085, 4.63323, 2.02907, -4.81179, -9.52269, -12.0244, -5.517, 5.20249, 0.616834, -2.93051
51, -58.5, 1995, -17.4842, -19.9076, -14.2611, -8.25998, -2.78195, 3.60908, 6.53806, 6.17827, 5.03222, 3.02817, -5.47596, -6.76518, -14.719, -8.43435, 5.4418, 0.861479, -4.21251
51, -58.5, 1996, -15.4788, -14.5759, -12.861, -8.30616, -3.26203, 3.80917, 6.06847, 7.65515, 5.08036, 2.82816, -2.81557, -8.79688, -12.9505, -8.14306, 5.84426, 1.69765, -3.38792
51, -58.5, 1997, -12.4237, -17.076, -15.5896, -5.7235, -2.45087, 3.41476, 6.8696, 5.68068, 4.89612, 1.91599, -1.38224, -6.23681, -11.9122, -7.92134, 5.32168, 1.80996, -3.17547
51, -58.5, 1998, -13.2165, -14.4754, -13.4116, -9.59131, -0.40348, 2.15491, 5.05909, 6.22246, 4.48983, 1.80773, -3.71385, -5.38104, -11.0243, -7.80212, 4.47882, 0.861239, -3.37159
51, -58.5, 1999, -16.7031, -15.5322, -12.5466, -6.65401, -0.564949, 3.89075, 5.99644, 6.8055, 5.38291, 1.57958, -5.32558, -9.78845, -14.0079, -6.58851, 5.56423, 0.545636, -3.62164
51, -58.5, 2000, -11.2302, -13.9581, -11.1964, -4.42186, 0.308725, 3.4479, 6.0116, 5.57855, 3.96335, 2.56432, -3.94047, -10.3388, -11.8424, -5.10317, 5.01268, 0.862398, -2.76762
51.5, -58.5, 1971, -26.2857, -30.3113, -21.9244, -12.1217, -2.41642, 2.53352, 6.22356, 4.19489, 0.0545114, -5.56408, -15.315, -21.5418, -26.0463, -12.1542, 4.31732, -6.94153, -10.2062
51.5, -58.5, 1972, -23.0404, -23.6783, -16.0373, -16.2667, -7.61749, 0.797103, 5.62688, 4.4527, 1.22117, -1.00657, -12.3766, -19.4315, -22.0501, -13.3072, 3.62556, -4.05399, -8.94643
51.5, -58.5, 1973, -18.1857, -24.1269, -19.5823, -10.6806, -2.9393, 0.327753, 5.10077, 4.68138, 0.660724, -6.27476, -15.7426, -27.5492, -23.2873, -11.0674, 3.36997, -7.11887, -9.5259
51.5, -58.5, 1974, -26.7661, -19.6293, -21.651, -13.9773, -5.54249, 0.0845644, 6.25338, 4.87926, 1.9495, -2.66126, -9.4835, -16.3673, -20.9209, -13.7236, 3.73907, -3.39842, -8.57597
51.5, -58.5, 1975, -23.994, -26.9106, -21.5812, -12.1832, -4.04772, 3.13124, 6.00847, 4.46449, 1.86644, -3.04096, -6.37019, -15.3472, -22.0839, -12.604, 4.53473, -2.5149, -8.16703
51.5, -58.5, 1976, -25.696, -23.4646, -19.0305, -14.4301, -7.41463, 2.87275, 4.49478, 5.10883, 0.301986, -5.70353, -14.1975, -13.8492, -21.0033, -13.6251, 4.15879, -6.53303, -9.25065
51.5, -58.5, 1977, -29.3874, -30.5572, -21.4008, -16.6163, -6.36231, 1.15102, 6.03677, 5.10331, 1.61547, -3.23226, -8.66021, -21.6513, -27.1986, -14.7931, 4.09703, -3.42567, -10.3301
51.5, -58.5, 1978, -26.7551, -18.7203, -10.6568, -12.4437, -4.7334, 2.56121, 7.11173, 4.85985, 1.29821, -7.91578, -9.99916, -20.124, -21.8665, -9.27798, 4.84426, -5.53891, -7.95977
51.5, -58.5, 1979, -22.7546, -24.8741, -14.8675, -13.2352, -4.84875, 2.82049, 5.24298, 4.65844, 0.430611, -2.54187, -10.7454, -20.791, -22.8066, -10.9838, 4.24064, -4.28556, -8.45883
51.5, -58.5, 1980, -29.1798, -29.7396, -17.6675, -13.1915, -4.42575, 2.47192, 7.14975, 4.86568, 0.214243, -2.77546, -12.4227, -12.4777, -23.7991, -11.7616, 4.82912, -4.99464, -8.93153
51.5, -58.5, 1981, -21.1591, -25.3467, -20.3816, -7.81622, -5.1006, 0.0516744, 4.54653, 3.03435, 2.41224, -3.57203, -16.6427, -18.9129, -21.8062, -11.0995, 2.54418, -5.93416, -9.07392
51.5, -58.5, 1982, -20.2846, -18.167, -16.273, -10.5624, -4.26657, 0.498796, 5.3026, 3.89702, 1.74562, -1.21834, -10.8402, -13.966, -17.4725, -10.3673, 3.23281, -3.43765, -7.01118
51.5, -58.5, 1983, -26.5252, -27.4511, -12.959, -12.1082, -4.88306, 2.15839, 6.12635, 5.35375, 1.37957, -1.38695, -6.55478, -14.062, -22.6794, -9.9834, 4.54616, -2.18739, -7.57601
51.5, -58.5, 1984, -18.5968, -28.6892, -16.6071, -13.189, -5.57186, 1.02408, 3.22447, 3.86891, 1.61301, -6.28649, -14.5104, -17.5829, -21.6229, -11.7893, 2.70582, -6.39461, -9.27527
51.5, -58.5, 1985, -26.5703, -18.3845, -15.1294, -16.8889, -6.3471, -0.924029, 5.16607, 3.09989, 0.174551, -1.43761, -8.58698, -16.4183, -20.4577, -12.7884, 2.44731, -3.28335, -8.52055
51.5, -58.5, 1986, -24.6855, -22.332, -22.8147, -10.9532, -5.18932, 2.66653, 6.6745, 4.62364, 1.74045, -0.806831, -6.33513, -13.7785, -20.2653, -12.9857, 4.65489, -1.80051, -7.59917
51.5, -58.5, 1987, -25.7723, -23.7189, -19.3461, -7.4612, -4.43304, 0.77305, 3.38407, 4.92686, 2.70939, -2.38778, -11.6904, -12.4085, -20.6332, -10.4135, 3.02799, -3.78959, -7.95207
51.5, -58.5, 1988, -26.0436, -24.947, -17.3934, -10.7448, -7.50233, 0.117041, 6.36979, 3.97083, 2.30586, -0.93218, -11.8145, -22.3148, -24.4352, -11.8802, 3.48589, -3.48027, -9.07743
51.5, -58.5, 1989, -25.2493, -20.277, -17.0206, -14.8406, -4.6351, 0.582023, 4.95106, 4.06541, 4.74716, -1.39661, -14.0858, -14.9499, -20.1587, -12.1654, 3.1995, -3.57841, -8.17577
51.5, -58.5, 1990, -29.5442, -27.0522, -23.4767, -14.4679, -4.43122, 0.85642, 6.83731, 4.91698, 2.0823, -4.65254, -12.6295, -23.6013, -26.7326, -14.1253, 4.20357, -5.06657, -10.4302
51.5, -58.5, 1991, -28.9866, -23.8618, -14.3655, -10.292, -3.19554, 0.888518, 4.80953, 4.87033, 0.513429, -0.896397, -11.9095, -22.954, -25.2675, -9.28435, 3.52279, -4.09749, -8.78163
51.5, -58.5, 1992, -29.3221, -26.4906, -20.5701, -10.0976, -3.95203, 1.11345, 6.32922, 5.65351, 1.69889, -2.98087, -9.42446, -16.0205, -23.9444, -11.5399, 4.36539, -3.56881, -8.67193
51.5, -58.5, 1993, -24.5746, -28.3963, -11.6976, -13.1113, -8.38803, -0.312145, 4.65777, 5.33654, 1.65216, -3.72037, -11.074, -21.0205, -24.6638, -11.0657, 3.22739, -4.38073, -9.2207
51.5, -58.5, 1994, -23.7764, -16.4832, -12.5534, -12.2066, -3.84168, 0.956634, 7.08176, 5.18714, 2.0565, -2.27796, -11.6981, -16.8019, -19.0205, -9.53392, 4.40851, -3.97318, -7.02977
