
Download Data - raw
Regional - CRCM4.2.3 (Run 1) - SR-A2
Air Temperature - Mean Max (2m) (degC)
Area: 46.48N 59.85W to 51.69N 51.41W
Baseline Years: 1971 - 2000

lat, lon, year, january, february, march, april, may, june, july, august, september, october, november, december, winter, spring, summer, autumn, annual
46.5, -60, 1971, 1.04055, 0.232873, 0.380558, 4.48457, 9.01347, 11.0401, 13.6713, 14.8485, 13.5767, 11.3094, 6.80639, 4.76463, 2.01268, 4.6262, 13.1866, 10.5642, 7.59742
46.5, -60, 1972, 1.52508, 0.647993, 0.105132, 3.69929, 7.1564, 11.851, 12.7973, 13.9277, 13.7951, 11.3466, 7.63284, 2.86087, 1.67798, 3.65361, 12.8587, 10.9249, 7.27879
46.5, -60, 1973, 1.59212, -1.22845, -0.143262, 1.7282, 5.46576, 9.67497, 12.4552, 14.06, 13.3479, 9.98706, 8.18913, 2.34806, 0.903909, 2.35023, 12.0634, 10.508, 6.45639
46.5, -60, 1974, -0.818039, -0.164521, -0.559492, 2.04929, 4.53016, 10.2773, 13.4793, 13.9355, 13.1232, 10.2362, 6.96795, 4.77818, 1.26521, 2.00665, 12.564, 10.1091, 6.48625
46.5, -60, 1975, 1.4801, 0.109824, 1.72007, 4.11852, 7.18242, 10.1657, 13.3229, 13.9303, 14.4908, 12.3699, 8.23345, 6.04462, 2.54485, 4.34034, 12.473, 11.6981, 7.76405
46.5, -60, 1976, 1.66372, -0.392714, -0.277905, 3.41296, 6.68307, 10.8476, 13.333, 14.4404, 13.8768, 10.2454, 6.59238, 3.90642, 1.72581, 3.27271, 12.8737, 10.2382, 7.02759
46.5, -60, 1977, 0.631926, -1.263, -1.06191, 1.08008, 6.91118, 9.31286, 12.6061, 14.2513, 14.7963, 11.5111, 9.29883, 4.69354, 1.35416, 2.30978, 12.0568, 11.8688, 6.89736
46.5, -60, 1978, 1.05509, 1.45146, 1.7554, 2.22355, 5.711, 11.4561, 14.01, 14.441, 12.9687, 10.5069, 8.26788, 5.35121, 2.61925, 3.22998, 13.3024, 10.5811, 7.43319
46.5, -60, 1979, 1.62415, 2.28593, 1.45669, 3.65834, 7.5515, 9.63811, 15.2731, 13.6404, 13.4495, 12.8318, 7.06101, 5.18452, 3.03154, 4.22218, 12.8505, 11.1141, 7.80458
46.5, -60, 1980, 1.43936, -2.72287, -0.0913269, 2.93833, 9.60153, 12.4999, 14.5404, 14.8448, 13.9294, 10.9535, 8.01831, 4.41728, 1.04459, 4.14951, 13.9617, 10.9671, 7.53071
46.5, -60, 1981, 3.0816, 0.473048, 2.14781, 3.85901, 8.1427, 8.37487, 13.0793, 13.8002, 15.9981, 11.818, 7.20566, 3.66885, 2.40783, 4.71651, 11.7514, 11.6739, 7.63742
46.5, -60, 1982, 1.37417, 0.422056, 2.0774, 4.25253, 8.60613, 11.0537, 12.9528, 14.8333, 14.1657, 11.9852, 9.13704, 5.66718, 2.4878, 4.97869, 12.9466, 11.7627, 8.04394
46.5, -60, 1983, 1.00716, 0.420851, 1.04217, 2.78659, 8.39836, 9.93443, 14.568, 14.7262, 14.1392, 12.8226, 9.53901, 6.90239, 2.7768, 4.07571, 13.0762, 12.1669, 8.02391
46.5, -60, 1984, 3.63579, -0.42035, 2.36922, 4.16689, 8.78824, 11.6768, 11.2358, 13.2925, 13.6418, 10.1197, 8.23778, 2.63586, 1.95043, 5.10812, 12.0683, 10.6664, 7.44833
46.5, -60, 1985, 0.534326, 0.169428, 2.02534, 4.34539, 6.22446, 10.3048, 14.4654, 13.0014, 11.8689, 11.8611, 8.75228, 4.67287, 1.79221, 4.1984, 12.5906, 10.8274, 7.35215
46.5, -60, 1986, 2.97883, 1.0616, -0.0227012, 4.78006, 8.97351, 12.3909, 14.1363, 14.7003, 15.3514, 12.6419, 9.07776, 5.93178, 3.32407, 4.57696, 13.7425, 12.357, 8.50014
46.5, -60, 1987, 0.583863, 0.630801, 2.74772, 3.97909, 7.99415, 10.7648, 12.6907, 14.6082, 15.1006, 10.8924, 7.27401, 4.05516, 1.75661, 4.90699, 12.6879, 11.089, 7.61012
46.5, -60, 1988, 1.79689, 1.2721, 1.21214, 3.83112, 7.74241, 10.2917, 14.0097, 14.7209, 14.9345, 12.7208, 8.84193, 5.09818, 2.72239, 4.26189, 13.0074, 12.1657, 8.03936
46.5, -60, 1989, 1.39093, 1.05472, 2.27834, 5.14378, 8.6207, 11.2016, 14.1923, 13.5727, 14.7045, 12.2767, 7.49472, 3.87985, 2.1085, 5.34761, 12.9888, 11.4919, 7.98423
46.5, -60, 1990, -0.851365, -1.15837, 0.264827, 2.77309, 7.57853, 10.9144, 14.0375, 13.7444, 14.896, 10.9961, 8.81046, 3.6841, 0.558122, 3.53882, 12.8988, 11.5675, 7.14081
46.5, -60, 1991, -2.42654, -1.10125, 0.962425, 4.57184, 8.25471, 9.28499, 12.9676, 15.7533, 13.5643, 12.4194, 8.7863, 4.65898, 0.377062, 4.59632, 12.6686, 11.59, 7.308
46.5, -60, 1992, 0.0871055, -1.59538, -0.64972, 1.37279, 6.0862, 9.61638, 13.4733, 13.5914, 12.8038, 10.7062, 8.64771, 5.21551, 1.23574, 2.26976, 12.227, 10.7192, 6.61294
46.5, -60, 1993, 0.712278, -1.0847, 1.03655, 3.25882, 4.3331, 10.0126, 12.969, 14.5593, 13.0132, 10.8313, 9.23306, 5.34462, 1.6574, 2.87616, 12.5136, 11.0259, 7.01826
46.5, -60, 1994, 1.39731, 0.630978, 2.03441, 4.26006, 7.4887, 10.8128, 14.7518, 14.8751, 13.6508, 11.4422, 8.62072, 4.45189, 2.16006, 4.59439, 13.4799, 11.2379, 7.86806
46.5, -60, 1995, 1.69062, 0.141359, 0.896845, 4.13294, 7.69212, 12.1634, 15.1293, 14.8599, 14.0765, 12.07, 8.4679, 5.92906, 2.58701, 4.24064, 14.0509, 11.5381, 8.10416
46.5, -60, 1996, 2.69801, 0.917138, 2.21951, 4.29124, 6.19077, 10.1792, 12.9388, 15.0242, 15.1779, 12.3747, 8.85958, 4.61093, 2.74202, 4.23384, 12.7141, 12.1374, 7.95684
46.5, -60, 1997, 2.98704, 1.85141, 1.63088, 4.90962, 7.45515, 13.8726, 15.7874, 14.9293, 14.94, 13.2498, 9.48348, 6.34869, 3.72905, 4.66522, 14.8631, 12.5578, 8.95378
46.5, -60, 1998, 1.82266, -1.30341, 2.42405, 4.22411, 9.50632, 10.9442, 14.3075, 14.2179, 13.932, 12.1588, 8.22061, 5.6954, 2.07155, 5.38483, 13.1565, 11.4371, 8.01252
46.5, -60, 1999, 0.0318648, -0.696789, 1.29566, 3.44069, 7.70225, 11.265, 14.783, 15.3064, 15.2886, 11.614, 8.66221, 4.42997, 1.25501, 4.1462, 13.7848, 11.8549, 7.76023
46.5, -60, 2000, 1.29623, 1.46662, 2.54866, 5.32784, 10.7396, 11.7191, 13.5037, 14.0996, 13.953, 10.6949, 8.8887, 6.54761, 3.10349, 6.20537, 13.1075, 11.1789, 8.3988
47, -60, 1971, 1.07716, -0.0968269, -0.263259, 2.93944, 6.4627, 8.60773, 11.2397, 13.0335, 12.4937, 10.8873, 6.74558, 4.78159, 1.92064, 3.04629, 10.9603, 10.0422, 6.49237
47, -60, 1972, 1.57485, 0.399989, -0.354053, 2.4272, 4.98757, 8.96845, 10.681, 12.3454, 12.4679, 10.6542, 7.54642, 3.15, 1.70828, 2.35357, 10.665, 10.2229, 6.23742
47, -60, 1973, 1.49205, -1.22796, -0.811607, 0.628182, 3.60273, 7.68153, 10.3559, 12.3789, 12.3513, 9.49451, 7.92598, 2.50315, 0.922413, 1.13977, 10.1388, 9.92393, 5.53122
47, -60, 1974, -0.720716, -0.270405, -1.07566, 0.763126, 3.05676, 7.92263, 10.9596, 12.3835, 12.0403, 9.77086, 6.93146, 5.01964, 1.34284, 0.914742, 10.4219, 9.58088, 5.5651
47, -60, 1975, 1.58592, 0.0195433, 1.00714, 2.75494, 4.9937, 7.83271, 11.1002, 12.2753, 13.3737, 11.6779, 8.08929, 6.25677, 2.62074, 2.91859, 10.4027, 11.047, 6.74726
47, -60, 1976, 1.73176, -0.430604, -0.633679, 2.03537, 4.7378, 8.22967, 11.2553, 12.8859, 12.658, 9.96367, 6.56494, 4.09448, 1.79855, 2.0465, 10.7903, 9.72887, 6.09105
47, -60, 1977, 0.651542, -1.48023, -1.54418, -0.0631211, 4.75251, 7.03855, 10.3492, 12.7396, 13.521, 10.8868, 9.12564, 4.77662, 1.31598, 1.0484, 10.0425, 11.1778, 5.89616
47, -60, 1978, 1.00207, 1.07465, 0.966421, 1.14, 4.36542, 9.02762, 11.8251, 12.7494, 12.1729, 10.1561, 8.19565, 5.39272, 2.48981, 2.15728, 11.2007, 10.1749, 6.50567
47, -60, 1979, 1.70214, 1.9669, 0.845385, 2.55108, 5.45047, 7.57471, 13.0766, 12.0128, 12.428, 11.9377, 7.2266, 5.25083, 2.97329, 2.94898, 10.888, 10.5308, 6.83527
47, -60, 1980, 1.21412, -2.59416, -0.626775, 1.71921, 7.49193, 10.1522, 12.1903, 13.4164, 13.063, 10.5601, 7.97955, 4.57255, 1.06417, 2.86146, 11.9196, 10.5342, 6.59487
47, -60, 1981, 3.03099, 0.180609, 1.4353, 2.60324, 6.39495, 6.73323, 10.8005, 12.196, 14.3347, 11.314, 7.20339, 3.99733, 2.40298, 3.47783, 9.90992, 10.9507, 6.68536
47, -60, 1982, 1.44179, 0.217807, 1.20754, 2.79316, 6.55777, 9.13837, 10.7707, 13.0064, 13.1297, 11.4518, 9.02934, 5.89188, 2.51716, 3.51949, 10.9718, 11.2036, 7.05303
47, -60, 1983, 1.47232, 0.105482, 0.350163, 1.51446, 6.21198, 7.77477, 12.0915, 12.8554, 13.0703, 12.155, 9.3564, 6.92336, 2.83372, 2.6922, 10.9072, 11.5272, 6.9901
47, -60, 1984, 3.75345, -0.432186, 1.65205, 2.78004, 6.84583, 9.35532, 9.58511, 11.8222, 12.6671, 9.82282, 7.95124, 3.10355, 2.1416, 3.75931, 10.2542, 10.1471, 6.57555
47, -60, 1985, 0.722662, -0.124068, 1.12018, 3.22929, 4.60557, 8.56765, 12.3368, 11.4995, 11.2201, 11.2184, 8.64753, 4.75815, 1.78558, 2.98501, 10.8013, 10.362, 6.48348
47, -60, 1986, 3.00898, 0.626205, -0.520832, 3.56666, 7.08964, 9.91231, 11.8841, 13.2266, 14.2436, 11.9407, 8.87743, 5.91026, 3.18182, 3.37849, 11.6743, 11.6872, 7.48047
47, -60, 1987, 1.07441, 0.499775, 1.9709, 2.73506, 6.30502, 8.58964, 10.6603, 12.9442, 13.8477, 10.5372, 7.31678, 4.28377, 1.95265, 3.67033, 10.7314, 10.5672, 6.7304
47, -60, 1988, 1.75667, 0.781881, 0.577129, 2.5433, 5.80196, 8.35415, 11.9131, 13.1259, 13.8528, 12.012, 8.85548, 5.30072, 2.61309, 2.97413, 11.131, 11.5734, 7.07292
47, -60, 1989, 1.53976, 0.972223, 1.39184, 3.74151, 6.53714, 9.30688, 11.8026, 12.0622, 13.3464, 11.8361, 7.63093, 4.19993, 2.23731, 3.89017, 11.0572, 10.9378, 7.03063
47, -60, 1990, -0.396889, -1.38074, -0.332243, 1.71712, 5.456, 8.69168, 11.201, 12.2598, 13.7375, 10.7343, 8.67496, 3.93495, 0.719107, 2.28029, 10.7175, 11.0489, 6.19145
47, -60, 1991, -1.72556, -1.20057, 0.230666, 3.00901, 6.06834, 7.1367, 10.7933, 13.5783, 12.6067, 11.6876, 8.73587, 4.80518, 0.626351, 3.10267, 10.5027, 11.01, 6.31045
47, -60, 1992, 0.347205, -1.68107, -1.33512, 0.381563, 4.26064, 7.40598, 11.0408, 11.7617, 11.8506, 10.0104, 8.37773, 5.3953, 1.35381, 1.10236, 10.0695, 10.0796, 5.65131
47, -60, 1993, 0.964329, -1.16322, 0.507924, 1.87244, 2.91651, 7.98767, 10.7935, 12.705, 11.9861, 10.3938, 9.08146, 5.44116, 1.74742, 1.76562, 10.4954, 10.4871, 6.12389
47, -60, 1994, 1.40315, 0.470041, 1.30501, 3.18889, 5.71523, 8.81175, 12.5089, 13.1273, 12.7039, 10.9702, 8.39821, 4.70842, 2.19387, 3.40304, 11.4826, 10.6908, 6.94258
47, -60, 1995, 1.93118, -0.133133, 0.667798, 2.84657, 5.63579, 9.7586, 12.9755, 13.2591, 13.1029, 11.563, 8.45746, 5.93688, 2.57831, 3.05005, 11.9977, 11.0411, 7.1668
47, -60, 1996, 2.78168, 0.874343, 1.25032, 2.99563, 4.79744, 8.22374, 11.2158, 13.3268, 14.2463, 11.6128, 8.71512, 4.84985, 2.83529, 3.01446, 10.9221, 11.5247, 7.07414
47, -60, 1997, 3.20936, 1.5768, 0.890445, 3.55264, 5.67664, 11.2844, 13.0689, 13.3195, 13.6994, 12.6042, 9.30171, 6.39223, 3.72613, 3.37324, 12.5576, 11.8684, 7.88134
47, -60, 1998, 2.13325, -1.21207, 1.40819, 2.9059, 6.95113, 8.5324, 12.1011, 12.5188, 12.9089, 11.4909, 8.04331, 5.81973, 2.24697, 3.75507, 11.0508, 10.8143, 6.96679
47, -60, 1999, 0.424065, -0.660009, 0.704606, 2.2624, 5.58883, 8.77812, 12.7098, 13.6968, 14.2316, 11.1901, 8.66362, 4.66023, 1.47476, 2.85195, 11.7282, 11.3618, 6.85418
47, -60, 2000, 1.50672, 1.22186, 1.87498, 3.81332, 8.81363, 9.72059, 11.4868, 12.8566, 13.1002, 10.3307, 8.68487, 6.76106, 3.16321, 4.83397, 11.3547, 10.7053, 7.51428
47.5, -60, 1971, 0.801115, -0.667631, -0.57886, 2.21858, 5.37995, 7.57811, 10.3191, 12.1054, 11.7958, 10.37, 6.43944, 4.38364, 1.50571, 2.33989, 10.0009, 9.53508, 5.84539
47.5, -60, 1972, 1.25256, -0.0994654, -0.479818, 1.48825, 3.8171, 7.92642, 9.92368, 11.5432, 11.6222, 10.1283, 7.31183, 2.90901, 1.35403, 1.60851, 9.79778, 9.68743, 5.61194
47.5, -60, 1973, 1.10661, -1.39027, -1.18751, 0.458691, 2.95415, 6.65903, 9.40013, 11.4402, 11.5905, 9.0232, 7.52425, 2.32188, 0.679407, 0.741775, 9.16646, 9.37932, 4.99174
47.5, -60, 1974, -1.12935, -0.485933, -1.23123, 0.28543, 2.68007, 6.93664, 10.1423, 11.5475, 11.4908, 9.44215, 6.64074, 4.85382, 1.07951, 0.578092, 9.54215, 9.19121, 5.09774
47.5, -60, 1975, 1.1384, -0.385725, 0.41962, 2.14883, 4.04303, 7.04704, 10.1348, 11.4079, 12.5978, 11.0334, 7.81832, 6.02949, 2.26072, 2.20383, 9.52994, 10.4832, 6.11941
47.5, -60, 1976, 1.39308, -0.766415, -0.893974, 1.20313, 3.79125, 6.98753, 10.1851, 11.8969, 11.8201, 9.51251, 6.4126, 3.93055, 1.51907, 1.3668, 9.68983, 9.24841, 5.45603
47.5, -60, 1977, 0.258251, -1.81209, -1.82828, -0.368993, 4.06601, 6.01225, 9.28811, 11.8325, 12.5372, 10.2973, 8.75598, 4.36467, 0.936942, 0.62291, 9.04429, 10.5301, 5.28357
47.5, -60, 1978, 0.403989, 0.572108, 0.665273, 0.734465, 3.82329, 8.02223, 10.8772, 11.8738, 11.5747, 9.78036, 7.91621, 5.18667, 2.05426, 1.74101, 10.2577, 9.7571, 5.95253
47.5, -60, 1979, 1.44112, 1.45179, 0.399365, 1.9431, 4.50702, 6.78321, 11.7334, 11.1848, 11.6612, 11.1457, 7.04496, 4.94325, 2.61205, 2.28316, 9.90047, 9.95062, 6.18658
47.5, -60, 1980, 0.775404, -2.89311, -0.8705, 1.36431, 6.18838, 9.02351, 11.3337, 12.6009, 12.4058, 10.1875, 7.80947, 4.41513, 0.765809, 2.2274, 10.9861, 10.1343, 6.02838
47.5, -60, 1981, 2.69177, -0.143307, 0.959007, 2.03874, 5.42622, 6.0579, 9.71484, 11.1689, 13.1354, 10.8815, 6.89661, 3.87037, 2.13961, 2.80799, 8.98054, 10.3045, 6.05816
47.5, -60, 1982, 1.25755, -0.0191278, 0.748702, 2.01859, 5.594, 8.20894, 9.87173, 11.9461, 12.3027, 11.0424, 8.77404, 5.56731, 2.26858, 2.7871, 10.0089, 10.7064, 6.44275
47.5, -60, 1983, 1.32868, -0.343626, 0.158131, 1.30127, 5.1156, 6.98062, 10.8603, 11.8988, 12.3649, 11.4778, 9.09739, 6.66125, 2.54877, 2.19167, 9.91325, 10.98, 6.40842
47.5, -60, 1984, 3.57678, -0.754621, 1.07503, 2.02015, 5.78025, 8.35836, 9.11233, 11.0535, 11.9789, 9.36785, 7.52798, 2.80814, 1.87676, 2.95848, 9.50807, 9.6249, 5.99205
47.5, -60, 1985, 0.597123, -0.318476, 0.768207, 2.5681, 3.96387, 7.70637, 10.9075, 10.8332, 10.7057, 10.5603, 8.35888, 4.40426, 1.56097, 2.43339, 9.8157, 9.87495, 5.92125
47.5, -60, 1986, 2.72966, 0.0606219, -0.853793, 2.81868, 5.95806, 8.69727, 10.7935, 12.396, 13.4595, 11.3293, 8.48187, 5.64061, 2.8103, 2.64098, 10.6289, 11.0902, 6.79261
47.5, -60, 1987, 1.01654, 0.149622, 1.37254, 2.22677, 5.27422, 7.54027, 9.82493, 12.0666, 12.9194, 10.1098, 7.00438, 4.04968, 1.73861, 2.95784, 9.8106, 10.0112, 6.12956
47.5, -60, 1988, 1.33226, 0.26024, 0.186356, 2.12602, 4.69931, 7.60872, 10.8265, 12.3624, 12.9759, 11.4596, 8.48704, 5.1858, 2.25943, 2.33723, 10.2659, 10.9742, 6.45918
47.5, -60, 1989, 1.20701, 0.694845, 0.704126, 3.04232, 5.50848, 8.30261, 10.6731, 11.3161, 12.6367, 11.3346, 7.43358, 4.06932, 1.99039, 3.08497, 10.0973, 10.4683, 6.41023
47.5, -60, 1990, -0.457635, -1.82885, -0.754993, 1.31846, 4.35279, 7.39122, 10.0931, 11.4514, 12.8412, 10.3723, 8.3885, 3.68986, 0.467791, 1.63875, 9.64526, 10.534, 5.57145
47.5, -60, 1991, -1.61171, -1.40349, -0.0539313, 2.40746, 5.10288, 6.36773, 9.9703, 12.4757, 11.9223, 11.2988, 8.44095, 4.62188, 0.535559, 2.48547, 9.60458, 10.554, 5.79491
47.5, -60, 1992, 0.114498, -1.91316, -1.48277, 0.250769, 3.53378, 6.48769, 9.9848, 10.9271, 11.2967, 9.53252, 8.02525, 5.08296, 1.09477, 0.767259, 9.13318, 9.61815, 5.15334
47.5, -60, 1993, 0.728494, -1.53796, 0.551144, 1.17042, 2.53008, 6.94009, 9.95332, 11.7979, 11.3908, 9.99102, 8.74628, 5.02838, 1.40631, 1.41721, 9.56376, 10.0427, 5.6075
47.5, -60, 1994, 1.15441, 0.289321, 1.00153, 2.56503, 4.91831, 7.90589, 11.4099, 11.9221, 12.004, 10.4601, 8.00557, 4.61134, 2.01835, 2.82829, 10.4126, 10.1566, 6.35396
47.5, -60, 1995, 1.82237, -0.552306, 0.66358, 2.13721, 4.88002, 8.7786, 11.724, 12.5272, 12.4304, 11.012, 8.06657, 5.68714, 2.31907, 2.56027, 11.01, 10.503, 6.59807
47.5, -60, 1996, 2.40966, 0.519631, 0.60018, 2.44392, 4.27744, 7.51209, 10.3389, 12.4478, 13.2649, 11.0786, 8.47247, 4.63373, 2.52101, 2.44051, 10.0996, 10.9387, 6.49995
47.5, -60, 1997, 3.08404, 1.31501, 0.243443, 2.81458, 4.84327, 9.89269, 11.8634, 12.4197, 12.9226, 11.9055, 8.97564, 6.11668, 3.50524, 2.63376, 11.3919, 11.2679, 7.1997
47.5, -60, 1998, 1.99904, -1.14373, 0.719199, 2.05075, 5.93784, 7.47941, 10.7737, 11.7983, 12.1991, 10.9128, 7.63809, 5.72343, 2.19291, 2.9026, 10.0171, 10.25, 6.34066
47.5, -60, 1999, 0.139702, -0.920622, 0.20975, 1.68054, 4.8837, 7.96571, 11.42, 12.7948, 13.4573, 10.7884, 8.38363, 4.4385, 1.21919, 2.258, 10.7269, 10.8765, 6.27013
47.5, -60, 2000, 1.41573, 0.903279, 1.39621, 3.17755, 7.55968, 8.81563, 10.5848, 12.206, 12.4785, 9.99729, 8.36122, 6.53751, 2.95217, 4.04448, 10.5355, 10.279, 6.95278
48, -60, 1971, 0.143184, -2.03338, -1.84778, 1.4118, 4.36782, 6.78176, 9.57542, 11.2521, 11.1634, 9.70421, 5.8625, 3.70136, 0.603722, 1.31061, 9.2031, 8.91004, 5.00687
48, -60, 1972, 0.543537, -0.789688, -1.4636, 0.667893, 3.01388, 7.0986, 9.00414, 10.6214, 10.8075, 9.48775, 6.74572, 2.43439, 0.729412, 0.739391, 8.90804, 9.01366, 4.84763
48, -60, 1973, 0.508451, -1.95531, -2.23578, 0.205937, 2.7523, 5.74717, 8.58646, 10.5617, 10.8261, 8.45684, 6.90301, 1.80281, 0.11865, 0.240819, 8.29844, 8.72865, 4.34664
48, -60, 1974, -1.73954, -1.84331, -2.51913, -0.0417702, 2.48316, 6.01568, 9.16957, 10.5912, 10.8547, 9.00786, 6.23, 4.30318, 0.240111, -0.0259127, 8.59216, 8.69753, 4.37597
48, -60, 1975, 0.461174, -1.21302, -0.795845, 1.31998, 3.62504, 6.52719, 9.30472, 10.5089, 11.6938, 10.3428, 7.4739, 5.42974, 1.5593, 1.38306, 8.78026, 9.83684, 5.38986
48, -60, 1976, 0.889169, -1.22489, -1.29718, 0.644706, 2.99506, 6.56694, 9.09989, 10.929, 11.0407, 8.89869, 5.96529, 3.53006, 1.06478, 0.780864, 8.86527, 8.6349, 4.83645
48, -60, 1977, -0.39594, -2.62097, -3.2681, -0.640149, 3.3791, 5.41977, 8.58735, 10.7823, 11.5658, 9.71784, 8.18429, 3.74606, 0.243049, -0.176385, 8.26315, 9.82264, 4.53811
48, -60, 1978, -0.332078, -0.0783255, 0.413637, 0.396837, 3.33183, 6.88731, 9.79977, 11.0981, 11.0729, 9.31704, 7.46503, 4.70897, 1.43285, 1.38077, 9.26171, 9.28499, 5.34008
48, -60, 1979, 0.976118, 0.783992, -0.261175, 1.43076, 3.97491, 6.46516, 10.4215, 10.4718, 10.9434, 10.3925, 6.59275, 4.24407, 2.00139, 1.71483, 9.1195, 9.30957, 5.53632
48, -60, 1980, 0.0668225, -4.23388, -2.03783, 0.905844, 4.9175, 7.77258, 10.3506, 11.7756, 11.6378, 9.66074, 7.2838, 3.98202, -0.0616808, 1.26184, 9.96627, 9.52745, 5.17347
48, -60, 1981, 2.12414, -0.839605, 0.328039, 1.64856, 4.63485, 5.65855, 9.06129, 10.4011, 11.9453, 10.2907, 6.34771, 3.3104, 1.53164, 2.20382, 8.37364, 9.52791, 5.40925
48, -60, 1982, 0.818341, -0.385128, 0.397071, 1.5669, 4.79247, 7.47708, 9.20185, 11.0798, 11.4319, 10.5386, 8.25252, 5.0426, 1.82527, 2.25215, 9.2529, 10.0744, 5.85117
48, -60, 1983, 0.807016, -0.928113, -0.24075, 0.995417, 3.99207, 6.46237, 9.75705, 11.1429, 11.5537, 10.7798, 8.67289, 6.15076, 2.00989, 1.58224, 9.12076, 10.3355, 5.76209
48, -60, 1984, 3.16141, -1.39398, 0.507251, 1.37611, 4.85585, 7.29907, 8.85654, 10.4845, 11.339, 8.78516, 6.80906, 2.30408, 1.35717, 2.2464, 8.88003, 8.97775, 5.36534
48, -60, 1985, 0.063843, -0.639705, 0.400006, 1.62903, 3.38312, 6.88546, 9.84301, 10.2401, 10.1724, 9.86459, 7.80654, 3.94682, 1.12365, 1.80405, 8.98953, 9.28117, 5.2996
48, -60, 1986, 2.11471, -0.531111, -1.37476, 2.14865, 4.85486, 7.99515, 9.97022, 11.5828, 12.4465, 10.7225, 7.97999, 5.22307, 2.26889, 1.87625, 9.84938, 10.383, 6.09438
48, -60, 1987, 0.613581, -0.427481, 0.611672, 1.75048, 4.43096, 6.72346, 9.032, 10.9615, 11.9401, 9.51248, 6.56123, 3.59089, 1.259, 2.26437, 8.90565, 9.33794, 5.44174
48, -60, 1988, 0.656536, -0.317314, -0.182285, 1.79059, 4.01845, 6.77967, 9.7868, 11.4721, 12.0257, 10.9717, 7.8945, 4.55906, 1.63276, 1.87559, 9.3462, 10.2973, 5.78796
48, -60, 1989, 0.730074, 0.257281, -0.00873777, 2.06966, 4.67733, 7.41652, 9.99592, 10.8137, 11.959, 10.7909, 6.9206, 3.70996, 1.56577, 2.24608, 9.40872, 9.89017, 5.77769
48, -60, 1990, -0.90402, -2.40271, -1.54453, 0.582111, 3.28918, 6.48647, 9.21106, 10.6547, 11.9357, 9.83342, 7.90879, 3.12866, -0.0593579, 0.775587, 8.78407, 9.89264, 4.84824
48, -60, 1991, -2.02426, -1.94545, -0.289189, 1.83646, 4.20838, 6.05194, 9.0788, 11.4269, 11.163, 10.7998, 7.85176, 4.09741, 0.0425642, 1.91855, 8.85256, 9.93818, 5.18796
48, -60, 1992, -0.563437, -3.0445, -2.70935, 0.246276, 3.2996, 5.94213, 9.01983, 10.2675, 10.7671, 9.05115, 7.53053, 4.51786, 0.303309, 0.278839, 8.40983, 9.11625, 4.52706
48, -60, 1993, 0.320502, -2.16378, 0.296562, 0.726473, 2.36574, 6.26749, 9.01266, 10.8568, 10.8222, 9.40636, 8.09907, 4.36582, 0.840846, 1.12959, 8.71232, 9.44254, 5.03132
48, -60, 1994, 0.619402, -0.144197, 0.64276, 1.91394, 4.46332, 7.24386, 10.5198, 11.0809, 11.1463, 9.79572, 7.40085, 4.20051, 1.55857, 2.34001, 9.61487, 9.44761, 5.74027
48, -60, 1995, 1.19799, -1.38348, -0.400856, 1.35327, 3.99734, 7.85541, 10.579, 11.6398, 11.7162, 10.5176, 7.46441, 5.28324, 1.69925, 1.64992, 10.0247, 9.89942, 5.81833
48, -60, 1996, 1.66145, -0.130478, -0.0625481, 1.77669, 3.89684, 6.95997, 9.67876, 11.6274, 12.3675, 10.6186, 8.07279, 4.11993, 1.88363, 1.87033, 9.42203, 10.353, 5.88224
48, -60, 1997, 2.53695, 0.7971, -0.453491, 2.13056, 4.20878, 8.36413, 10.8577, 11.6164, 12.1463, 11.1747, 8.4367, 5.63833, 2.99079, 1.96195, 10.2794, 10.5859, 6.45452
48, -60, 1998, 1.55186, -1.34268, -0.00830128, 1.30599, 4.98154, 6.81543, 9.67379, 10.9411, 11.2853, 10.2958, 7.08587, 5.325, 1.84473, 2.09308, 9.14343, 9.55566, 5.65922
48, -60, 1999, -0.381805, -1.47399, -0.468264, 1.18008, 4.3599, 7.41197, 10.3734, 12.0062, 12.717, 10.307, 7.87928, 3.97489, 0.706365, 1.69057, 9.93051, 10.3011, 5.65713
48, -60, 2000, 1.11082, 0.396271, 0.76923, 2.77851, 6.24922, 7.87039, 9.88972, 11.4994, 11.7384, 9.59412, 7.80579, 5.89038, 2.46582, 3.26565, 9.75318, 9.71278, 6.29936
48.5, -60, 1971, -0.506086, -4.15193, -4.92604, 0.716131, 3.82514, 6.40489, 9.17256, 10.7803, 10.7197, 9.28666, 5.36649, 3.07419, -0.527942, -0.128256, 8.78592, 8.45761, 4.14683
48.5, -60, 1972, -0.131181, -1.53581, -3.47538, -0.125382, 2.63444, 6.54813, 8.47429, 10.0616, 10.2792, 9.12518, 6.272, 1.97367, 0.102225, -0.322107, 8.36134, 8.5588, 4.17506
48.5, -60, 1973, 0.0339865, -2.47497, -4.0923, -0.129511, 2.58091, 5.35119, 8.19426, 10.2042, 10.3917, 8.07805, 6.43558, 1.33499, -0.368665, -0.546969, 7.91653, 8.30179, 3.82567
48.5, -60, 1974, -2.37113, -4.27304, -5.57605, -0.320819, 2.24034, 5.557, 8.60788, 10.0943, 10.4717, 8.66719, 5.84589, 3.86928, -0.924964, -1.21884, 8.08638, 8.32828, 3.56771
