,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
334,2015-12-01,2015,12,1,‡,9.9,,3.3,,6.6,,11.4,,0.0,,,M,0.0,,,M,,,15.0,,50,
335,2015-12-02,2015,12,2,‡,10.0,,7.1,,8.6,,9.4,,0.0,,1.4,,0.0,,1.4,,,,14.0,,52,
336,2015-12-03,2015,12,3,‡,11.8,,7.5,,9.7,,8.3,,0.0,,5.8,,0.0,,5.8,,,,13.0,,65,
337,2015-12-04,2015,12,4,‡,10.2,,4.8,,7.5,,10.5,,0.0,,1.4,,0.0,,1.4,,,,14.0,,35,
338,2015-12-05,2015,12,5,‡,9.4,,5.9,,7.7,,10.3,,0.0,,15.6,,0.0,,15.6,,,,13.0,,70,
339,2015-12-06,2015,12,6,‡,11.1,,8.6,,9.9,,8.1,,0.0,,9.8,,0.0,,9.8,,,,14.0,,57,
340,2015-12-07,2015,12,7,‡,9.9,,8.1,,9.0,,9.0,,0.0,,7.3,,0.0,,7.3,,,,13.0,,54,
341,2015-12-08,2015,12,8,‡,14.9,,8.2,,11.6,,6.4,,0.0,,27.4,,0.0,,27.4,,,,22.0,,57,
342,2015-12-09,2015,12,9,‡,11.9,,5.4,,8.7,,9.3,,0.0,,,M,0.0,,,M,,,22.0,,69,
343,2015-12-10,2015,12,10,‡,10.3,,6.0,,8.2,,9.8,,0.0,,5.0,,0.0,,5.0,,,,12.0,,80,
344,2015-12-11,2015,12,11,‡,9.9,,1.6,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,,,12.0,,37,
345,2015-12-12,2015,12,12,‡,8.8,,0.8,,4.8,,13.2,,0.0,,7.2,,0.0,,7.2,,,,14.0,,87,
346,2015-12-13,2015,12,13,‡,8.6,,4.0,,6.3,,11.7,,0.0,,8.4,,0.0,,8.4,,,,19.0,,72,
347,2015-12-14,2015,12,14,‡,7.2,,-0.7,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
348,2015-12-15,2015,12,15,‡,6.4,,-0.9,,2.8,,15.2,,0.0,,0.4,,0.0,,0.4,,,,15.0,,33,
349,2015-12-16,2015,12,16,‡,5.7,,1.6,,3.7,,14.3,,0.0,,0.0,,0.0,,0.0,,,,31.0,,35,
350,2015-12-17,2015,12,17,‡,5.1,,2.4,,3.8,,14.2,,0.0,,19.4,,0.0,,19.4,,,,6.0,,35,
351,2015-12-18,2015,12,18,‡,9.1,,1.7,,5.4,,12.6,,0.0,,17.0,,0.0,,17.0,,,,29.0,,41,
352,2015-12-19,2015,12,19,‡,7.0,,2.1,,4.6,,13.4,,0.0,,0.2,,0.0,,0.2,,,,14.0,,41,
353,2015-12-20,2015,12,20,‡,8.0,,2.2,,5.1,,12.9,,0.0,,8.4,,0.0,,8.4,,,,13.0,,44,
354,2015-12-21,2015,12,21,‡,6.0,,3.3,,4.7,,13.3,,0.0,,4.4,,0.0,,4.4,,,,9.0,,37,
355,2015-12-22,2015,12,22,‡,5.8,,-1.2,,2.3,,15.7,,0.0,,3.4,,0.0,,3.4,,,,15.0,,56,
356,2015-12-23,2015,12,23,‡,5.7,,1.0,,3.4,,14.6,,0.0,,6.6,,0.0,,6.6,,,,29.0,,41,
357,2015-12-24,2015,12,24,‡,6.1,,-1.0,,2.6,,15.4,,0.0,,,M,0.0,,,M,,,,,<31,
358,2015-12-25,2015,12,25,‡,4.8,,-1.0,,1.9,,16.1,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
359,2015-12-26,2015,12,26,‡,5.2,,-0.7,,2.3,,15.7,,0.0,,1.2,,0.0,,1.2,,,,11.0,,32,
360,2015-12-27,2015,12,27,‡,5.6,,3.0,,4.3,,13.7,,0.0,,12.8,,0.0,,12.8,,,,13.0,,46,
361,2015-12-28,2015,12,28,‡,4.8,,0.5,,2.7,,15.3,,0.0,,0.0,T,0.0,,0.0,T,,,,,<31,
362,2015-12-29,2015,12,29,‡,5.7,,-1.5,,2.1,,15.9,,0.0,,0.8,,0.0,,0.8,,,,,,<31,
363,2015-12-30,2015,12,30,‡,4.3,,-3.2,,0.6,,17.4,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
364,2015-12-31,2015,12,31,‡,3.4,,-3.7,,-0.2,,18.2,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
